Datetime,temperature,dew_point,relative_humidity,precipitation,snow_depth,wind_speed,pressure,is_extreme_heat,is_extreme_cold
2018-04-16 11:00:00,-2.2,-4.4,85.0,,,25.9,1009.7,0,0
2018-04-16 12:00:00,-2.2,-4.4,85.0,,,18.4,1009.7,0,0
2018-04-16 13:00:00,-2.2,-4.4,85.0,,,20.5,1009.3,0,0
2018-04-16 14:00:00,-2.2,-3.9,88.0,,,18.4,1010.6,0,0
2018-04-16 15:00:00,-1.1,-3.9,81.0,0.3,,27.7,1010.9,0,0
2018-04-16 16:00:00,-0.6,-4.0,78.0,0.0,,24.1,1011.0,0,0
2018-04-16 17:00:00,0.0,-3.9,75.0,0.0,,25.9,1011.4,0,0
2018-04-16 18:00:00,0.0,-3.9,75.0,,,29.5,1012.2,0,0
2018-04-16 19:00:00,0.6,-3.9,72.0,0.3,,29.5,1012.3,0,0
2018-04-16 20:00:00,1.1,-3.9,69.0,0.0,,27.7,1012.4,0,0
2018-04-16 21:00:00,1.1,-4.3,67.0,0.0,,27.7,1012.7,0,0
2018-04-16 22:00:00,1.1,-4.3,67.0,0.0,,31.7,1013.1,0,0
2018-04-16 23:00:00,1.1,-4.9,64.0,0.0,,27.7,1013.4,0,0
2018-04-17 00:00:00,1.1,-4.3,67.0,0.0,,16.6,1013.9,0,0
2018-04-17 01:00:00,1.1,-4.3,67.0,0.0,,24.1,1013.8,0,0
2018-04-17 02:00:00,1.1,-3.9,69.0,0.0,,24.1,1014.2,0,0
2018-04-17 03:00:00,1.1,-4.3,67.0,0.0,,22.3,1014.3,0,0
2018-04-17 04:00:00,0.6,-4.4,69.0,0.0,,27.7,1014.2,0,0
2018-04-17 05:00:00,0.6,-5.0,66.0,0.0,,18.4,1014.0,0,0
2018-04-17 06:00:00,0.0,-5.6,66.0,0.0,,20.5,1013.5,0,0
2018-04-17 07:00:00,0.0,-5.6,66.0,0.0,,20.5,1013.3,0,0
2018-04-17 08:00:00,0.0,-5.6,66.0,0.0,,22.3,1013.4,0,0
2018-04-17 09:00:00,-0.6,-6.2,66.0,0.0,,18.4,1013.5,0,0
2018-04-17 10:00:00,-1.1,-5.5,72.0,0.0,,16.6,1013.6,0,0
2018-04-17 11:00:00,-1.1,-5.5,72.0,0.0,,16.6,1013.5,0,0
2018-04-17 12:00:00,-0.6,-5.0,72.0,0.0,,22.3,1013.6,0,0
2018-04-17 13:00:00,0.0,-5.6,66.0,0.0,,22.3,1013.8,0,0
2018-04-17 14:00:00,0.6,-6.7,58.0,0.0,,33.5,1013.6,0,0
2018-04-17 15:00:00,1.1,-6.7,56.0,0.0,,27.7,1013.6,0,0
2018-04-17 16:00:00,2.8,-6.6,50.0,0.0,,18.4,1013.5,0,0
2018-04-17 17:00:00,3.3,-6.1,50.0,0.0,,20.5,1013.4,0,0
2018-04-17 18:00:00,4.4,-5.1,50.0,0.0,,13.0,1013.3,0,0
2018-04-17 19:00:00,4.4,-5.6,48.0,0.0,,14.8,1013.3,0,0
2018-04-17 20:00:00,5.0,-6.2,44.0,0.0,,0.0,1012.8,0,0
2018-04-17 21:00:00,6.1,-5.5,43.0,0.0,,11.2,1012.8,0,0
2018-04-17 22:00:00,4.4,-4.3,53.0,0.0,,20.5,1013.0,0,0
2018-04-17 23:00:00,3.9,-4.3,55.0,0.0,,24.1,1013.5,0,0
2018-04-18 00:00:00,2.8,-5.1,56.0,0.0,,18.4,1013.9,0,0
2018-04-18 01:00:00,2.2,-5.0,59.0,0.0,,16.6,1014.3,0,0
2018-04-18 02:00:00,2.2,-5.0,59.0,0.0,,14.8,1015.0,0,0
2018-04-18 03:00:00,1.7,-4.4,64.0,0.0,,13.0,1015.5,0,0
2018-04-18 04:00:00,1.7,-4.4,64.0,0.0,,11.2,1015.3,0,0
2018-04-18 05:00:00,1.1,-4.3,67.0,0.0,,9.4,1014.8,0,0
2018-04-18 06:00:00,1.1,-3.9,69.0,0.0,,9.4,1014.9,0,0
2018-04-18 07:00:00,1.1,-3.9,69.0,0.0,,9.4,1014.1,0,0
2018-04-18 08:00:00,0.6,-3.9,72.0,0.0,,11.2,1013.5,0,0
2018-04-18 09:00:00,0.6,-3.3,75.0,0.0,,5.4,1013.4,0,0
2018-04-18 10:00:00,0.0,-3.4,78.0,0.0,,7.6,1012.8,0,0
2018-04-18 11:00:00,1.1,-3.4,72.0,0.0,,9.4,1012.4,0,0
2018-04-18 12:00:00,1.7,-2.8,72.0,0.0,,14.8,1011.8,0,0
2018-04-18 13:00:00,2.2,-2.7,70.0,0.0,,22.3,1011.6,0,0
2018-04-18 14:00:00,2.2,-3.3,67.0,0.0,,27.7,1011.4,0,0
2018-04-18 15:00:00,2.8,-3.3,64.0,0.0,,31.7,1010.2,0,0
2018-04-18 16:00:00,2.8,-4.0,61.0,0.0,,31.7,1009.9,0,0
2018-04-18 17:00:00,2.2,-3.3,67.0,0.0,,31.7,1009.5,0,0
2018-04-18 18:00:00,2.2,-2.7,70.0,0.3,,31.7,1007.9,0,0
2018-04-18 19:00:00,2.2,-2.7,70.0,0.0,,25.9,1009.5,0,0
2018-04-18 20:00:00,2.2,-2.1,73.0,0.0,,18.4,1009.3,0,0
2018-04-18 21:00:00,2.2,-1.1,79.0,,,24.1,1009.5,0,0
2018-04-18 22:00:00,1.7,-0.1,88.0,0.0,,14.8,1010.5,0,0
2018-04-18 23:00:00,1.7,0.5,92.0,0.3,,14.8,1011.0,0,0
2018-04-19 00:00:00,1.7,0.5,92.0,,,13.0,1011.7,0,0
2018-04-19 01:00:00,1.1,0.5,96.0,0.3,,9.4,1012.4,0,0
2018-04-19 02:00:00,1.1,0.5,96.0,0.3,,16.6,1013.4,0,0
2018-04-19 03:00:00,0.6,0.6,100.0,0.3,,14.8,1013.8,0,0
2018-04-19 04:00:00,1.1,0.5,96.0,0.3,,18.4,1014.0,0,0
2018-04-19 05:00:00,0.6,0.0,96.0,0.5,,18.4,1014.8,0,0
2018-04-19 06:00:00,0.6,0.6,100.0,0.5,,16.6,1016.1,0,0
2018-04-19 07:00:00,1.1,1.1,100.0,0.5,,13.0,1017.0,0,0
2018-04-19 08:00:00,1.7,1.1,96.0,0.3,,18.4,1017.9,0,0
2018-04-19 09:00:00,2.2,1.0,92.0,0.3,,16.6,1019.2,0,0
2018-04-19 10:00:00,2.2,0.6,89.0,0.0,,18.4,1020.4,0,0
2018-04-19 11:00:00,1.7,-0.1,88.0,0.0,,18.4,1022.1,0,0
2018-04-19 12:00:00,1.7,-0.5,85.0,0.0,,20.5,1023.6,0,0
2018-04-19 13:00:00,2.8,-1.0,76.0,0.0,,18.4,1024.7,0,0
2018-04-19 14:00:00,3.9,-1.1,70.0,0.0,,18.4,1026.0,0,0
2018-04-19 15:00:00,6.1,-0.6,62.0,0.0,,18.4,1027.1,0,0
2018-04-19 16:00:00,7.8,-2.8,47.0,0.0,,18.4,1027.6,0,0
2018-04-19 17:00:00,8.9,-3.3,42.0,0.0,,20.5,1028.1,0,0
2018-04-19 18:00:00,10.0,-4.4,36.0,0.0,,20.5,1028.2,0,0
2018-04-19 19:00:00,11.1,-3.8,35.0,0.0,,18.4,1028.4,0,0
2018-04-19 20:00:00,11.1,-3.4,36.0,0.0,,22.3,1028.9,0,0
2018-04-19 21:00:00,11.7,-7.2,26.0,0.0,,20.5,1029.2,0,0
2018-04-19 22:00:00,11.7,-3.3,35.0,0.0,,16.6,1029.4,0,0
2018-04-19 23:00:00,11.1,-4.2,34.0,0.0,,14.8,1029.7,0,0
2018-04-20 00:00:00,10.0,-3.3,39.0,0.0,,16.6,1030.0,0,0
2018-04-20 01:00:00,8.3,-3.2,44.0,0.0,,14.8,1030.3,0,0
2018-04-20 02:00:00,7.8,-4.0,43.0,0.0,,9.4,1031.0,0,0
2018-04-20 03:00:00,6.1,-4.9,45.0,0.0,,11.2,1031.1,0,0
2018-04-20 04:00:00,5.0,-3.8,53.0,0.0,,13.0,1031.0,0,0
2018-04-20 05:00:00,3.9,-3.8,57.0,0.0,,5.4,1031.3,0,0
2018-04-20 06:00:00,3.9,-4.3,55.0,0.0,,0.0,1031.4,0,0
2018-04-20 07:00:00,3.9,-4.3,55.0,0.0,,0.0,1031.2,0,0
2018-04-20 08:00:00,3.3,-4.4,57.0,0.0,,0.0,1031.7,0,0
2018-04-20 09:00:00,2.2,-4.3,62.0,0.0,,5.4,1032.2,0,0
2018-04-20 10:00:00,1.7,-4.4,64.0,0.0,,0.0,1032.6,0,0
2018-04-20 11:00:00,1.7,-4.4,64.0,0.0,,0.0,1033.0,0,0
2018-04-20 12:00:00,2.2,-3.3,67.0,0.0,,0.0,1033.5,0,0
2018-04-20 13:00:00,6.7,-3.3,49.0,0.0,,9.4,1033.3,0,0
2018-04-20 14:00:00,8.9,-3.3,42.0,0.0,,0.0,1033.7,0,0
2018-04-20 15:00:00,10.0,-4.4,36.0,0.0,,5.4,1034.2,0,0
2018-04-20 16:00:00,11.7,-5.7,29.0,0.0,,0.0,1034.1,0,0
2018-04-20 17:00:00,13.3,-5.8,26.0,0.0,,0.0,1033.7,0,0
2018-04-20 18:00:00,13.9,-3.8,29.0,0.0,,14.8,1033.1,0,0
2018-04-20 19:00:00,14.4,-7.6,21.0,0.0,,14.8,1032.7,0,0
2018-04-20 20:00:00,15.0,-8.4,19.0,0.0,,18.4,1032.2,0,0
2018-04-20 21:00:00,14.4,-9.6,18.0,0.0,,22.3,1032.0,0,0
2018-04-20 22:00:00,13.9,-11.5,16.0,0.0,,18.4,1031.8,0,0
2018-04-20 23:00:00,13.3,-12.0,16.0,0.0,,24.1,1031.1,0,0
2018-04-21 00:00:00,11.7,-13.3,16.0,0.0,,16.6,1031.0,0,0
2018-04-21 01:00:00,10.0,-11.9,20.0,0.0,,11.2,1031.0,0,0
2018-04-21 02:00:00,8.9,-10.6,24.0,0.0,,7.6,1031.3,0,0
2018-04-21 03:00:00,8.3,-10.1,26.0,0.0,,7.6,1031.5,0,0
2018-04-21 04:00:00,8.3,-8.7,29.0,0.0,,7.6,1031.2,0,0
2018-04-21 05:00:00,7.2,-7.2,35.0,0.0,,7.6,1031.6,0,0
2018-04-21 06:00:00,6.1,-7.1,38.0,0.0,,9.4,1031.4,0,0
2018-04-21 07:00:00,6.1,-7.1,38.0,0.0,,7.6,1031.1,0,0
2018-04-21 08:00:00,5.6,-6.6,41.0,0.0,,7.6,1030.9,0,0
2018-04-21 09:00:00,6.1,-6.8,39.0,0.0,,5.4,1031.0,0,0
2018-04-21 10:00:00,6.1,-6.2,41.0,0.0,,5.4,1031.1,0,0
2018-04-21 11:00:00,6.7,-6.6,38.0,0.0,,0.0,1031.2,0,0
2018-04-21 12:00:00,7.2,-7.2,35.0,0.0,,9.4,1031.3,0,0
2018-04-21 13:00:00,7.8,-6.7,35.0,0.0,,7.6,1031.4,0,0
2018-04-21 14:00:00,8.9,-5.7,35.0,0.0,,0.0,1031.8,0,0
2018-04-21 15:00:00,9.4,-5.7,34.0,0.0,,0.0,1032.0,0,0
2018-04-21 16:00:00,10.0,-5.1,34.0,0.0,,0.0,1031.8,0,0
2018-04-21 17:00:00,10.6,-5.0,33.0,0.0,,0.0,1031.1,0,0
2018-04-21 18:00:00,8.9,-3.3,42.0,0.0,,14.8,1030.6,0,0
2018-04-21 19:00:00,9.4,-2.9,42.0,0.0,,7.6,1031.0,0,0
2018-04-21 20:00:00,10.0,-2.6,41.0,0.0,,7.6,1030.7,0,0
2018-04-21 21:00:00,11.1,-3.4,36.0,0.0,,14.8,1029.6,0,0
2018-04-21 22:00:00,11.7,-4.9,31.0,0.0,,16.6,1028.9,0,0
2018-04-21 23:00:00,10.0,-6.8,30.0,0.0,,14.8,1028.8,0,0
2018-04-22 00:00:00,8.9,-7.7,30.0,0.0,,13.0,1029.0,0,0
2018-04-22 01:00:00,8.3,-8.3,30.0,0.0,,13.0,1028.9,0,0
2018-04-22 02:00:00,7.8,-7.1,34.0,0.0,,14.8,1029.2,0,0
2018-04-22 03:00:00,8.3,-7.0,33.0,0.0,,7.6,1029.8,0,0
2018-04-22 04:00:00,8.3,-8.3,30.0,0.0,,13.0,1029.4,0,0
2018-04-22 05:00:00,7.8,-7.1,34.0,0.0,,13.0,1028.8,0,0
2018-04-22 06:00:00,7.2,-6.9,36.0,0.0,,5.4,1029.1,0,0
2018-04-22 07:00:00,7.2,-7.2,35.0,0.0,,14.8,1028.4,0,0
2018-04-22 08:00:00,7.2,-7.6,34.0,0.0,,11.2,1027.9,0,0
2018-04-22 09:00:00,7.2,-6.2,38.0,0.0,,11.2,1028.2,0,0
2018-04-22 10:00:00,7.2,-4.9,42.0,0.0,,13.0,1027.5,0,0
2018-04-22 11:00:00,6.7,-2.7,51.0,0.0,,11.2,1027.7,0,0
2018-04-22 12:00:00,7.2,-1.7,53.0,0.0,,14.8,1028.6,0,0
2018-04-22 13:00:00,8.3,-1.8,49.0,0.0,,9.4,1028.9,0,0
2018-04-22 14:00:00,10.6,-3.1,38.0,0.0,,14.8,1028.7,0,0
2018-04-22 15:00:00,11.7,-4.4,32.0,0.0,,14.8,1028.7,0,0
2018-04-22 16:00:00,13.3,-3.9,30.0,0.0,,20.5,1028.1,0,0
2018-04-22 17:00:00,13.9,-4.3,28.0,0.0,,25.9,1027.5,0,0
2018-04-22 18:00:00,15.6,-3.3,27.0,0.0,,24.1,1026.9,0,0
2018-04-22 19:00:00,15.6,-3.8,26.0,0.0,,25.9,1026.4,0,0
2018-04-22 20:00:00,15.6,-4.9,24.0,0.0,,27.7,1025.6,0,0
2018-04-22 21:00:00,16.1,-3.4,26.0,0.0,,25.9,1024.7,0,0
2018-04-22 22:00:00,15.0,-3.4,28.0,0.0,,25.9,1024.5,0,0
2018-04-22 23:00:00,14.4,-3.4,29.0,0.0,,24.1,1024.5,0,0
2018-04-23 00:00:00,13.3,-3.9,30.0,0.0,,25.9,1024.5,0,0
2018-04-23 01:00:00,10.6,-2.8,39.0,0.0,,24.1,1025.0,0,0
2018-04-23 02:00:00,8.9,-1.8,47.0,0.0,,16.6,1025.4,0,0
2018-04-23 03:00:00,8.9,-1.0,50.0,0.0,,14.8,1025.0,0,0
2018-04-23 04:00:00,10.0,-1.7,44.0,0.0,,14.8,1024.1,0,0
2018-04-23 05:00:00,8.3,-0.5,54.0,0.0,,13.0,1024.0,0,0
2018-04-23 06:00:00,7.8,0.1,58.0,0.0,,9.4,1023.9,0,0
2018-04-23 07:00:00,6.7,-0.5,60.0,0.0,,9.4,1023.2,0,0
2018-04-23 08:00:00,7.2,-1.7,53.0,0.0,,9.4,1022.8,0,0
2018-04-23 09:00:00,7.8,-3.4,45.0,0.0,,13.0,1022.7,0,0
2018-04-23 10:00:00,7.8,-3.4,45.0,0.0,,13.0,1023.0,0,0
2018-04-23 11:00:00,7.8,-3.4,45.0,0.0,,13.0,1023.1,0,0
2018-04-23 12:00:00,8.3,-1.8,49.0,0.0,,11.2,1023.1,0,0
2018-04-23 13:00:00,10.0,-1.7,44.0,0.0,,14.8,1023.1,0,0
2018-04-23 14:00:00,10.0,-2.3,42.0,0.0,,18.4,1023.0,0,0
2018-04-23 15:00:00,11.7,-1.1,41.0,0.0,,18.4,1022.6,0,0
2018-04-23 16:00:00,12.8,-1.2,38.0,0.0,,20.5,1021.8,0,0
2018-04-23 17:00:00,13.9,-0.9,36.0,0.0,,22.3,1021.2,0,0
2018-04-23 18:00:00,15.6,-0.6,33.0,0.0,,20.5,1020.4,0,0
2018-04-23 19:00:00,16.1,0.6,35.0,0.0,,18.4,1020.1,0,0
2018-04-23 20:00:00,16.7,0.8,34.0,0.0,,20.5,1019.6,0,0
2018-04-23 21:00:00,16.1,-0.6,32.0,0.0,,24.1,1019.3,0,0
2018-04-23 22:00:00,15.6,-1.0,32.0,0.0,,25.9,1019.3,0,0
2018-04-23 23:00:00,14.4,-3.0,30.0,0.0,,20.5,1019.5,0,0
2018-04-24 00:00:00,12.8,-2.7,34.0,0.0,,18.4,1019.6,0,0
2018-04-24 01:00:00,11.1,-2.3,39.0,0.0,,16.6,1020.1,0,0
2018-04-24 02:00:00,10.6,-0.5,46.0,0.0,,14.8,1020.1,0,0
2018-04-24 03:00:00,10.6,-0.5,46.0,0.0,,9.4,1019.9,0,0
2018-04-24 04:00:00,11.1,1.1,50.0,0.0,,5.4,1019.2,0,0
2018-04-24 05:00:00,11.1,1.6,52.0,0.0,,0.0,1019.1,0,0
2018-04-24 06:00:00,11.1,2.9,57.0,0.0,,7.6,1018.6,0,0
2018-04-24 07:00:00,11.1,3.9,61.0,0.0,,5.4,1018.1,0,0
2018-04-24 08:00:00,11.7,3.2,56.0,0.0,,7.6,1017.9,0,0
2018-04-24 09:00:00,11.7,4.0,59.0,0.0,,5.4,1017.9,0,0
2018-04-24 10:00:00,11.1,5.6,69.0,0.0,,7.6,1017.5,0,0
2018-04-24 11:00:00,10.6,3.8,63.0,0.0,,13.0,1017.7,0,0
2018-04-24 12:00:00,10.6,4.5,66.0,0.0,,9.4,1018.3,0,0
2018-04-24 13:00:00,11.1,6.0,71.0,0.0,,7.6,1018.1,0,0
2018-04-24 14:00:00,13.3,7.1,66.0,0.0,,9.4,1017.9,0,0
2018-04-24 15:00:00,13.9,8.9,72.0,0.0,,18.4,1017.6,0,0
2018-04-24 16:00:00,15.0,8.9,67.0,0.0,,13.0,1017.2,0,0
2018-04-24 17:00:00,15.6,8.8,64.0,0.0,,25.9,1017.0,0,0
2018-04-24 18:00:00,16.7,9.4,62.0,0.0,,13.0,1016.6,0,0
2018-04-24 19:00:00,17.2,9.4,60.0,0.0,,16.6,1016.1,0,0
2018-04-24 20:00:00,17.2,9.4,60.0,0.0,,13.0,1015.5,0,0
2018-04-24 21:00:00,16.7,9.4,62.0,0.0,,16.6,1015.1,0,0
2018-04-24 22:00:00,17.2,9.4,60.0,0.0,,14.8,1015.1,0,0
2018-04-24 23:00:00,16.1,9.3,64.0,0.0,,14.8,1015.4,0,0
2018-04-25 00:00:00,15.0,8.9,67.0,0.0,,13.0,1015.3,0,0
2018-04-25 01:00:00,13.3,9.0,75.0,0.0,,14.8,1015.8,0,0
2018-04-25 02:00:00,12.2,8.9,80.0,0.0,,13.0,1015.9,0,0
2018-04-25 03:00:00,11.1,8.3,83.0,0.0,,13.0,1016.4,0,0
2018-04-25 04:00:00,10.0,7.8,86.0,0.0,,11.2,1016.2,0,0
2018-04-25 05:00:00,10.0,7.2,83.0,0.0,,13.0,1016.5,0,0
2018-04-25 06:00:00,8.9,6.2,83.0,0.0,,24.1,1017.0,0,0
2018-04-25 07:00:00,8.3,2.1,65.0,0.0,,29.5,1017.1,0,0
2018-04-25 08:00:00,7.8,0.5,60.0,0.0,,27.7,1017.1,0,0
2018-04-25 09:00:00,7.2,-0.0,60.0,0.0,,25.9,1017.4,0,0
2018-04-25 10:00:00,7.2,-0.0,60.0,0.0,,29.5,1017.5,0,0
2018-04-25 11:00:00,6.1,0.6,68.0,0.0,,20.5,1018.3,0,0
2018-04-25 12:00:00,6.1,1.0,70.0,0.0,,27.7,1019.1,0,0
2018-04-25 13:00:00,7.8,1.6,65.0,0.0,,31.7,1019.5,0,0
2018-04-25 14:00:00,8.9,1.1,58.0,0.0,,25.9,1019.8,0,0
2018-04-25 15:00:00,10.0,0.1,50.0,0.0,,24.1,1020.3,0,0
2018-04-25 16:00:00,11.1,0.5,48.0,0.0,,25.9,1019.8,0,0
2018-04-25 17:00:00,11.7,-0.1,44.0,0.0,,24.1,1019.9,0,0
2018-04-25 18:00:00,11.7,-0.5,43.0,0.0,,27.7,1019.4,0,0
2018-04-25 19:00:00,11.1,-1.0,43.0,0.0,,22.3,1019.3,0,0
2018-04-25 20:00:00,11.1,-0.1,46.0,0.0,,24.1,1018.7,0,0
2018-04-25 21:00:00,10.0,0.1,50.0,0.0,,24.1,1018.1,0,0
2018-04-25 22:00:00,8.9,-0.7,51.0,0.0,,22.3,1018.2,0,0
2018-04-25 23:00:00,8.3,-1.8,49.0,0.0,,18.4,1018.2,0,0
2018-04-26 00:00:00,7.8,-1.2,53.0,0.0,,16.6,1018.0,0,0
2018-04-26 01:00:00,6.1,-0.6,62.0,0.0,,16.6,1017.8,0,0
2018-04-26 02:00:00,5.6,-0.7,64.0,0.0,,11.2,1018.0,0,0
2018-04-26 03:00:00,5.6,-1.1,62.0,0.0,,9.4,1017.3,0,0
2018-04-26 04:00:00,6.1,-1.8,57.0,0.0,,5.4,1016.7,0,0
2018-04-26 05:00:00,6.1,-1.8,57.0,0.0,,0.0,1016.3,0,0
2018-04-26 06:00:00,3.9,-1.1,70.0,0.0,,5.4,1016.0,0,0
2018-04-26 07:00:00,4.4,-1.0,68.0,0.0,,0.0,1015.3,0,0
2018-04-26 08:00:00,4.4,-0.6,70.0,0.0,,5.4,1015.0,0,0
2018-04-26 09:00:00,2.2,-1.8,75.0,0.0,,7.6,1015.2,0,0
2018-04-26 10:00:00,2.2,-1.1,79.0,0.0,,0.0,1015.0,0,0
2018-04-26 11:00:00,3.3,-1.1,73.0,0.0,,0.0,1015.1,0,0
2018-04-26 12:00:00,4.4,-0.0,73.0,0.0,,5.4,1015.3,0,0
2018-04-26 13:00:00,7.2,-0.0,60.0,0.0,,0.0,1015.5,0,0
2018-04-26 14:00:00,10.0,-0.5,48.0,0.0,,0.0,1015.3,0,0
2018-04-26 15:00:00,11.7,-1.8,39.0,0.0,,0.0,1015.0,0,0
2018-04-26 16:00:00,12.8,-3.5,32.0,0.0,,0.0,1015.1,0,0
2018-04-26 17:00:00,14.4,-3.0,30.0,0.0,,7.6,1014.7,0,0
2018-04-26 18:00:00,16.1,-2.9,27.0,0.0,,7.6,1014.1,0,0
2018-04-26 19:00:00,16.7,-3.4,25.0,0.0,,7.6,1013.3,0,0
2018-04-26 20:00:00,17.8,-2.0,26.0,0.0,,9.4,1012.3,0,0
2018-04-26 21:00:00,18.3,-1.5,26.0,0.0,,16.6,1011.8,0,0
2018-04-26 22:00:00,18.3,-2.1,25.0,0.0,,0.0,1011.3,0,0
2018-04-26 23:00:00,16.7,-3.4,25.0,0.0,,14.8,1010.8,0,0
2018-04-27 00:00:00,16.1,-2.9,27.0,0.0,,11.2,1010.8,0,0
2018-04-27 01:00:00,14.4,-1.7,33.0,0.0,,14.8,1010.5,0,0
2018-04-27 02:00:00,13.9,-1.7,34.0,0.0,,9.4,1010.4,0,0
2018-04-27 03:00:00,14.4,-1.7,33.0,0.0,,11.2,1009.9,0,0
2018-04-27 04:00:00,13.9,-0.9,36.0,0.0,,11.2,1009.3,0,0
2018-04-27 05:00:00,13.3,-0.7,38.0,0.0,,14.8,1008.9,0,0
2018-04-27 06:00:00,12.8,-1.2,38.0,0.0,,11.2,1008.3,0,0
2018-04-27 07:00:00,12.2,-1.7,38.0,0.0,,13.0,1007.2,0,0
2018-04-27 08:00:00,11.7,-0.5,43.0,0.0,,13.0,1006.4,0,0
2018-04-27 09:00:00,11.7,1.1,48.0,0.0,,11.2,1006.7,0,0
2018-04-27 10:00:00,7.8,1.2,63.0,0.0,,31.7,1008.1,0,0
2018-04-27 11:00:00,6.7,2.2,73.0,0.0,,27.7,1009.1,0,0
2018-04-27 12:00:00,7.2,2.1,70.0,0.0,,18.4,1009.7,0,0
2018-04-27 13:00:00,8.3,2.1,65.0,0.0,,25.9,1010.2,0,0
2018-04-27 14:00:00,9.4,2.3,61.0,0.0,,25.9,1010.5,0,0
2018-04-27 15:00:00,11.1,2.9,57.0,0.0,,16.6,1010.7,0,0
2018-04-27 16:00:00,12.2,-0.0,43.0,0.0,,13.0,1010.7,0,0
2018-04-27 17:00:00,12.2,-1.7,38.0,0.0,,24.1,1010.9,0,0
2018-04-27 18:00:00,12.2,-1.0,40.0,0.0,,16.6,1010.1,0,0
2018-04-27 19:00:00,12.2,-1.0,40.0,0.0,,25.9,1009.7,0,0
2018-04-27 20:00:00,11.7,-2.1,38.0,0.0,,20.5,1009.3,0,0
2018-04-27 21:00:00,11.1,-2.7,38.0,0.0,,22.3,1008.8,0,0
2018-04-27 22:00:00,10.0,-3.3,39.0,0.0,,20.5,1008.7,0,0
2018-04-27 23:00:00,7.8,-1.7,51.0,,,22.3,1009.1,0,0
2018-04-28 00:00:00,6.7,0.6,65.0,0.5,,31.7,1008.0,0,0
2018-04-28 01:00:00,5.6,1.1,73.0,0.3,,29.5,1009.6,0,0
2018-04-28 02:00:00,5.6,1.7,76.0,0.0,,24.1,1010.0,0,0
2018-04-28 03:00:00,5.6,1.7,76.0,0.0,,33.5,1011.3,0,0
2018-04-28 04:00:00,5.0,2.2,82.0,0.0,,31.7,1011.7,0,0
2018-04-28 05:00:00,5.0,1.7,79.0,0.0,,22.3,1012.3,0,0
2018-04-28 06:00:00,5.6,1.1,73.0,0.0,,20.5,1012.7,0,0
2018-04-28 07:00:00,5.0,-0.0,70.0,0.0,,25.9,1012.9,0,0
2018-04-28 08:00:00,4.4,-0.6,70.0,0.0,,22.3,1013.5,0,0
2018-04-28 09:00:00,3.9,-0.7,72.0,0.0,,24.1,1014.5,0,0
2018-04-28 10:00:00,3.9,-0.7,72.0,0.0,,22.3,1015.1,0,0
2018-04-28 11:00:00,3.3,0.0,79.0,0.0,,16.6,1016.2,0,0
2018-04-28 12:00:00,3.9,0.1,76.0,0.0,,16.6,1017.4,0,0
2018-04-28 13:00:00,5.0,0.6,73.0,0.0,,18.4,1018.5,0,0
2018-04-28 14:00:00,6.7,0.6,65.0,0.0,,20.5,1019.1,0,0
2018-04-28 15:00:00,8.3,0.0,56.0,0.0,,18.4,1020.1,0,0
2018-04-28 16:00:00,9.4,-1.1,48.0,0.0,,24.1,1020.8,0,0
2018-04-28 17:00:00,10.0,-1.1,46.0,0.0,,29.5,1021.2,0,0
2018-04-28 18:00:00,10.0,-2.3,42.0,0.0,,33.5,1021.5,0,0
2018-04-28 19:00:00,10.0,-5.9,32.0,0.0,,29.5,1022.1,0,0
2018-04-28 20:00:00,9.4,-5.7,34.0,0.0,,22.3,1022.6,0,0
2018-04-28 21:00:00,9.4,-7.3,30.0,0.0,,25.9,1022.7,0,0
2018-04-28 22:00:00,8.9,-7.3,31.0,0.0,,22.3,1023.4,0,0
2018-04-28 23:00:00,7.8,-6.0,37.0,0.0,,27.7,1023.9,0,0
2018-04-29 00:00:00,6.7,-8.4,33.0,0.0,,25.9,1024.1,0,0
2018-04-29 01:00:00,5.6,-7.6,38.0,0.0,,22.3,1024.8,0,0
2018-04-29 02:00:00,5.0,-6.2,44.0,0.0,,9.4,1025.3,0,0
2018-04-29 03:00:00,5.0,-5.7,46.0,0.0,,13.0,1025.5,0,0
2018-04-29 04:00:00,4.4,-6.2,46.0,0.0,,9.4,1025.7,0,0
2018-04-29 05:00:00,4.4,-6.8,44.0,0.0,,7.6,1026.0,0,0
2018-04-29 06:00:00,3.3,-5.6,52.0,0.0,,9.4,1026.3,0,0
2018-04-29 07:00:00,2.8,-5.1,56.0,0.0,,9.4,1026.4,0,0
2018-04-29 08:00:00,1.7,-4.4,64.0,0.0,,7.6,1026.9,0,0
2018-04-29 09:00:00,1.7,-4.4,64.0,0.0,,5.4,1027.3,0,0
2018-04-29 10:00:00,1.1,-4.3,67.0,0.0,,9.4,1027.8,0,0
2018-04-29 11:00:00,1.1,-3.9,69.0,0.0,,9.4,1028.4,0,0
2018-04-29 12:00:00,2.8,-2.7,67.0,0.0,,9.4,1029.1,0,0
2018-04-29 13:00:00,5.6,-1.8,59.0,0.0,,11.2,1029.4,0,0
2018-04-29 14:00:00,7.2,-3.4,47.0,0.0,,9.4,1029.5,0,0
2018-04-29 15:00:00,8.9,-3.3,42.0,0.0,,9.4,1029.6,0,0
2018-04-29 16:00:00,9.4,-4.9,36.0,0.0,,13.0,1029.5,0,0
